id,year,pstatabb,pname,genid,genstat,genntan
25795,2019,TX,"Roadrunner, LLC",RODR2,T,
25796,2019,TX,Robert D Willis,1,OS,
25797,2019,TX,Robert D Willis,2,OS,
25798,2019,TX,Robert Mueller Energy Center,CT1,OP,"27,532"
25799,2019,TX,Robert Mueller Energy Center,DG1,SB,23
25800,2019,TX,Rocksprings,RKSP,OP,"513,105"
25801,2019,TX,Roscoe Wind Farm LLC,RO1,OP,"536,405"
25802,2019,TX,Route 66 Wind Plant,RT661,OP,"596,499"
25803,2019,TX,Sabine,1,OP,"285,335"
25804,2019,TX,Sabine,3,OP,"685,777"
25805,2019,TX,Sabine,4,OP,"1,612,591"
25806,2019,TX,Sabine,5,OP,"665,499"
25807,2019,TX,Sabine,2,RE,
25808,2019,TX,Sabine Cogen,CTG1,OP,"260,639"
25809,2019,TX,Sabine Cogen,CTG2,OP,"250,504"
25810,2019,TX,Sabine Cogen,STG,OP,"85,147"
25811,2019,TX,Sage Draw Wind,SD,V,
25812,2019,TX,"Salt Fork Wind Project, LLC",GEN1,OP,"722,359"
25813,2019,TX,Sam Bertron,3,RE,
25814,2019,TX,Sam Bertron,4,RE,
25815,2019,TX,Sam Bertron,GT1,RE,
25816,2019,TX,Sam Bertron,GT2,RE,
25817,2019,TX,Sam Bertron,ST1,RE,
25818,2019,TX,Sam Bertron,ST2,RE,
25819,2019,TX,Sam Rayburn,1,OP,404
25820,2019,TX,Sam Rayburn,10,OP,"49,558"
25821,2019,TX,Sam Rayburn,2,OP,404
25822,2019,TX,Sam Rayburn,4,OP,115
25823,2019,TX,Sam Rayburn,5,OP,115
25824,2019,TX,Sam Rayburn,7,OP,"55,537"
25825,2019,TX,Sam Rayburn,8,OP,"63,761"
25826,2019,TX,Sam Rayburn,9,OP,"59,250"
25827,2019,TX,Sam Rayburn,3,RE,
25828,2019,TX,Sam Rayburn Dam,1,OP,"110,126"
25829,2019,TX,Sam Rayburn Dam,2,OP,"110,126"
25830,2019,TX,Samson Solar Energy,GEN1,U,
25831,2019,TX,Samson Solar Energy II LLC,GEN1,U,
25832,2019,TX,Samson Solar Energy III LLC,GEN1,U,
25833,2019,TX,San Jacinto County Peaking Facility,SJC1,OP,"77,772"
25834,2019,TX,San Jacinto County Peaking Facility,SJC2,OP,"77,772"
25835,2019,TX,San Jacinto Steam Electric Station,1,OP,"517,050"
25836,2019,TX,San Jacinto Steam Electric Station,2,OP,"517,050"
25837,2019,TX,San Miguel,1,OP,"2,071,883"
25838,2019,TX,"San Roman Wind I, LLC",SRWI,OP,"306,204"
25839,2019,TX,Sand Bluff Wind Farm,2,OP,"215,241"
25840,2019,TX,Sand Hill,5A,OP,"761,368"
25841,2019,TX,Sand Hill,5C,OP,"440,823"
25842,2019,TX,Sand Hill,SH1,OP,"52,552"
25843,2019,TX,Sand Hill,SH2,OP,"52,552"
25844,2019,TX,Sand Hill,SH3,OP,"52,552"
25845,2019,TX,Sand Hill,SH4,OP,"52,552"
25846,2019,TX,Sand Hill,SH6,OP,"52,552"
25847,2019,TX,Sand Hill,SH7,OP,"52,552"
25848,2019,TX,Sandow No 4,4,RE,
25849,2019,TX,Sandow No 5,5,RE,
25850,2019,TX,Sandow No 5,GEN1,RE,
25851,2019,TX,Sandow No 5,GEN2,RE,
25852,2019,TX,Sandow No 5,GEN3,RE,
25853,2019,TX,Sandy Creek Energy Station,S01,OP,"5,026,547"
25854,2019,TX,Santa Rita East,STRAE,OP,"645,283"
25855,2019,TX,Santa Rita Wind Energy,GEN1,OP,"1,366,644"
25856,2019,TX,Scurry County Wind II,1,OP,"301,275"
25857,2019,TX,Scurry County Wind LP,SCW,OP,"331,771"
25858,2019,TX,Seadrift Coke LP,GEN1,OP,"26,073"
25859,2019,TX,Sealy Power Peaking Facility,SP-1,P,
25860,2019,TX,Sealy Power Peaking Facility,SP-2,P,
25861,2019,TX,Sealy Power Peaking Facility,SP-3,P,
25862,2019,TX,Sealy Power Peaking Facility,SP-4,P,
25863,2019,TX,Security,GEN5,OP,"5,110"
25864,2019,TX,Security,UNT2,OP,"5,110"
25865,2019,TX,Security,UNT1,RE,
25866,2019,TX,Security,UNT3,RE,"5,110"
25867,2019,TX,Senate Wind LLC,GEN1,OP,"506,045"
25868,2019,TX,Sendero,1,OP,"316,986"
25869,2019,TX,"Seymour Hills Wind Project, LLC",WTGS,OP,"81,590"
25870,2019,TX,Shannon Wind,SHAN1,OP,"688,048"
25871,2019,TX,Shell Deer Park,GEN1,OP,"124,181"
25872,2019,TX,Shell Deer Park,GEN2,OP,"124,181"
25873,2019,TX,Shell Deer Park,GEN4,OP,"599,388"
25874,2019,TX,Shell Deer Park,GEN5,OP,"599,388"
25875,2019,TX,Shell Deer Park,GEN3,RE,
25876,2019,TX,Sherbino I Wind Farm,1,OP,"251,907"
25877,2019,TX,Sherbino II,1,OP,"128,345"
25878,2019,TX,Signal Hill Generating LLC,GTA,OP,"4,836"
25879,2019,TX,Signal Hill Generating LLC,GTB,OP,"3,007"
25880,2019,TX,Signal Hill Generating LLC,GTC,OP,"4,520"
25881,2019,TX,Signal Hill Generating LLC,STD,OP,"2,313"
25882,2019,TX,Silas Ray,10,OP,"32,592"
25883,2019,TX,Silas Ray,6,OP,"7,639"
25884,2019,TX,Silas Ray,9,OP,"25,793"
25885,2019,TX,Silas Ray,DG-2,SB,0
25886,2019,TX,Silas Ray,DG-3a,SB,0
25887,2019,TX,Silas Ray,DG-3b,SB,0
25888,2019,TX,Silas Ray,DG-4,SB,0
25889,2019,TX,Silas Ray,DG-6a,SB,0
25890,2019,TX,Silas Ray,DG-6b,SB,0
25891,2019,TX,Silas Ray,5,RE,
25892,2019,TX,Silas Ray,DG-7a,RE,0
25893,2019,TX,Silas Ray,DG-7b,RE,0
25894,2019,TX,Silver Star I Wind Power Project,1,OP,"56,931"
25895,2019,TX,Sim Gideon,1,OP,"122,975"
25896,2019,TX,Sim Gideon,2,OP,"126,493"
25897,2019,TX,Sim Gideon,3,OP,"493,392"
25898,2019,TX,SJRR Power LLC,SJ-1,P,
25899,2019,TX,SJRR Power LLC,SJ-2,P,
25900,2019,TX,SJRR Power LLC,SJ-3,P,
25901,2019,TX,SJRR Power LLC,SJ-4,P,
25902,2019,TX,Sky Global Power One,UNIT1,OP,"4,417"
25903,2019,TX,Sky Global Power One,UNIT2,OP,"4,417"
25904,2019,TX,Sky Global Power One,UNIT3,OP,"4,417"
25905,2019,TX,Sky Global Power One,UNIT4,OP,"4,417"
25906,2019,TX,Sky Global Power One,UNIT5,OP,"4,417"
25907,2019,TX,Sky Global Power One,UNIT6,OP,"4,417"
25908,2019,TX,Skyline Gas Recovery,GEN1,OP,"9,740"
25909,2019,TX,Skyline Gas Recovery,GEN2,OP,"9,740"
25910,2019,TX,Skyline Gas Recovery,GEN3,OP,"9,740"
25911,2019,TX,Skyline Gas Recovery,GEN4,OS,"9,740"
25912,2019,TX,Snider Industries,WGN1,OP,"11,804"
25913,2019,TX,Snyder Wind Farm,SNY1,OP,"119,748"
25914,2019,TX,SolaireHolman Solar Project,PV1,OP,"121,240"
25915,2019,TX,Solemio LLC,1,P,
25916,2019,TX,South Plains II,SPII,OP,"1,105,713"
25917,2019,TX,South Plains Wind Phase I,1,OP,"789,985"
25918,2019,TX,South Texas Project,1,OP,"10,996,649"
25919,2019,TX,South Texas Project,2,OP,"10,996,649"
25920,2019,TX,South Trent Wind Farm,1,OP,"294,217"
25921,2019,TX,Sparta Solar,1111,P,
25922,2019,TX,Spencer,4,OP,"13,239"
25923,2019,TX,Spencer,5,OP,"16,010"
25924,2019,TX,Spencer,1,RE,
25925,2019,TX,Spencer,2,RE,
25926,2019,TX,Spencer,3,RE,
25927,2019,TX,Spinning Spur Wind II,GEN1,OP,"579,722"
25928,2019,TX,Spinning Spur Wind III,GEN1,OP,"823,455"
25929,2019,TX,Spinning Spur Wind LLC,GEN1,OP,"712,287"
25930,2019,TX,SRW Cogen Limited Partnership,GEN1,OP,"125,223"
25931,2019,TX,SRW Cogen Limited Partnership,GEN3,OS,0
25932,2019,TX,SRW Cogen Limited Partnership,GT1A,OP,"1,283,304"
25933,2019,TX,SRW Cogen Limited Partnership,GT1B,OP,"1,161,713"
25934,2019,TX,SRW Cogen Limited Partnership,ST1A,OP,"613,424"
25935,2019,TX,SRW Cogen Limited Partnership,GEN2,RE,
25936,2019,TX,SRW Cogen Limited Partnership,GEN4,RE,
25937,2019,TX,Stanton Wind Energy LLC,1,OP,"289,949"
25938,2019,TX,State Farm Insur Support Center Central,2A,SB,4
25939,2019,TX,State Farm Insur Support Center Central,2B,SB,4
25940,2019,TX,State Farm Insur Support Center Central,3A,SB,4
25941,2019,TX,State Farm Insur Support Center Central,3B,SB,4
25942,2019,TX,State Farm Insur Support Center Central,4A,SB,4
25943,2019,TX,State Farm Insur Support Center Central,4B,SB,4
25944,2019,TX,Stella Wind Farm,WT1,OP,"648,935"
25945,2019,TX,Stella Wind Farm II,WT1,CN,
25946,2019,TX,Stephens Ranch Wind Energy LLC,1,OP,"727,741"
25947,2019,TX,Stephens Ranch Wind Energy LLC,2,OP,"569,086"
25948,2019,TX,Sterling Solar (TX),GEN1,OP,"15,896"
25949,2019,TX,Stryker Creek,D1,OP,0
25950,2019,TX,Stryker Creek,D2,OP,0
25951,2019,TX,Stryker Creek,D3,OP,0
25952,2019,TX,Stryker Creek,D4,OP,0
25953,2019,TX,Stryker Creek,D5,OP,0
25954,2019,TX,Stryker Creek,ST1,OP,"61,045"
25955,2019,TX,Stryker Creek,ST2,OP,"192,136"
25956,2019,TX,SunE CPS1 LLC,1,OP,"16,500"
25957,2019,TX,SunE CPS2 LLC,1,OP,"17,292"
25958,2019,TX,SunE CPS3 LLC,1,OP,"9,555"
25959,2019,TX,SunE CPS3 LLC,2,OP,"8,531"
25960,2019,TX,Sunray Wind I,WND1,OP,"164,433"
25961,2019,TX,Suzlon Project VIII LLC,SP111,OP,"6,336"
25962,2019,TX,Suzlon Project VIII LLC,SP97,OP,"6,336"
25963,2019,TX,Suzlon Project VIII LLC,S128,CN,
25964,2019,TX,Suzlon Project VIII LLC,SP95,RE,
25965,2019,TX,Sweeny Cogen Facility,GEN1,OP,"690,310"
25966,2019,TX,Sweeny Cogen Facility,GEN2,OP,"690,310"
25967,2019,TX,Sweeny Cogen Facility,GEN3,OP,"690,310"
25968,2019,TX,Sweeny Cogen Facility,GEN4,OP,"690,310"
25969,2019,TX,Sweetwater Wind 1 LLC,SW1,OP,"150,322"
25970,2019,TX,Sweetwater Wind 2 LLC,SW2,OP,"364,634"
25971,2019,TX,Sweetwater Wind 3 LLC,SW3,OP,"436,509"
25972,2019,TX,Sweetwater Wind 4 LLC,SW4,OP,"705,307"
25973,2019,TX,Sweetwater Wind 5,SW5,OP,"217,876"
25974,2019,TX,System Control Center,GEN1,SB,0
25975,2019,TX,System Control Center,GEN2,SB,0
25976,2019,TX,T H Wharton,3,OP,"107,337"
25977,2019,TX,T H Wharton,31,OP,"71,253"
25978,2019,TX,T H Wharton,32,OP,"52,820"
25979,2019,TX,T H Wharton,33,OP,"73,501"
25980,2019,TX,T H Wharton,34,OP,"69,338"
25981,2019,TX,T H Wharton,4,OP,"121,278"
25982,2019,TX,T H Wharton,41,OP,"71,477"
25983,2019,TX,T H Wharton,42,OP,"71,616"
25984,2019,TX,T H Wharton,43,OP,"71,381"
25985,2019,TX,T H Wharton,44,OP,"76,892"
25986,2019,TX,T H Wharton,51,OP,"22,820"
25987,2019,TX,T H Wharton,52,OP,"22,820"
25988,2019,TX,T H Wharton,53,OP,"22,820"
25989,2019,TX,T H Wharton,54,OP,"22,820"
25990,2019,TX,T H Wharton,55,OP,"22,820"
25991,2019,TX,T H Wharton,56,OP,"22,820"
25992,2019,TX,T H Wharton,GT1,OP,"4,376"
25993,2019,TX,T H Wharton,2,RE,
25994,2019,TX,Tahoka Wind,TAH,OP,"1,151,271"
25995,2019,TX,Taygete Energy Project LLC,PV1,U,
25996,2019,TX,T-Bone Wind (10) LLC,1,OP,"16,623"
25997,2019,TX,TECO CHP-1,CHP1,OP,"70,539"
25998,2019,TX,Tenaska Frontier Generation Station,GTG1,OP,"641,985"
25999,2019,TX,Tenaska Frontier Generation Station,GTG2,OP,"661,029"
26000,2019,TX,Tenaska Frontier Generation Station,GTG3,OP,"1,019,756"
26001,2019,TX,Tenaska Frontier Generation Station,STG1,OP,"1,670,651"
26002,2019,TX,Tenaska Gateway Generating Station,GTG1,OP,"780,130"
26003,2019,TX,Tenaska Gateway Generating Station,GTG2,OP,"777,607"
26004,2019,TX,Tenaska Gateway Generating Station,GTG3,OP,"731,403"
26005,2019,TX,Tenaska Gateway Generating Station,STG1,OP,"1,614,617"
26006,2019,TX,Tenderloin Wind (6) LLC,JDW6,OP,"15,877"
26007,2019,TX,Tenet Hospital,9541,OP,34
26008,2019,TX,Tenet Hospital,9542,SB,34
26009,2019,TX,Tessman Road,1,OP,"4,920"
26010,2019,TX,Tessman Road,2,OP,"4,920"
26011,2019,TX,Tessman Road,3,OP,"4,920"
26012,2019,TX,Tessman Road,4,OP,"4,920"
26013,2019,TX,Tessman Road,5,OP,"4,920"
26014,2019,TX,Tessman Road,6,OP,"4,920"
26015,2019,TX,Tessman Road,7,OP,"4,920"
26016,2019,TX,Texas City Plant Union Carbide,STG,OP,"70,346"
26017,2019,TX,Texas City Plant Union Carbide,GTG,RE,
26018,2019,TX,Texas City Power Plant,GEN1,OP,"378,440"
26019,2019,TX,Texas City Power Plant,GEN2,OP,"473,351"
26020,2019,TX,Texas City Power Plant,GEN3,OP,"480,004"
26021,2019,TX,Texas City Power Plant,GEN4,OP,"418,199"
26022,2019,TX,Texas Gulf Wind 2,1,IP,
26023,2019,TX,Texas Petrochemicals,TG2,OP,"215,882"
26024,2019,TX,Texas Petrochemicals,GT1,CN,
26025,2019,TX,Texas Petrochemicals,GT2,CN,
26026,2019,TX,Texas Petrochemicals,ST#1,CN,
26027,2019,TX,"Tex-Mex Renewable Energy Project, LLC",WT1,CN,
26028,2019,TX,"The Methodist Hospital, Gas Turbine",GT-1,OP,"28,504"
26029,2019,TX,Thomas C Ferguson,CT-1,OP,"1,036,273"
26030,2019,TX,Thomas C Ferguson,CT-2,OP,"994,295"
26031,2019,TX,Thomas C Ferguson,STG,OP,"1,187,142"
26032,2019,TX,Thomas C Ferguson,1,RE,
26033,2019,TX,Ticona Polymers Inc,GEN5,OP,"269,498"
26034,2019,TX,Ticona Polymers Inc,GEN1,RE,
26035,2019,TX,Ticona Polymers Inc,GEN2,RE,
26036,2019,TX,Ticona Polymers Inc,GEN3,RE,
26037,2019,TX,Ticona Polymers Inc,GEN4,RE,
26038,2019,TX,Titan Solar Project,IPTTN,T,
26039,2019,TX,Toledo Bend,1,OP,"201,601"
26040,2019,TX,Toledo Bend,2,OP,"201,601"
26041,2019,TX,Tolk,1,OP,"1,112,769"
26042,2019,TX,Tolk,2,OP,"1,628,984"
26043,2019,TX,Topaz Generating,CTG-1,T,
26044,2019,TX,Topaz Generating,CTG-2,T,
26045,2019,TX,Topaz Generating,CTG-3,T,
26046,2019,TX,Topaz Generating,CTG-4,T,
26047,2019,TX,Topaz Generating,CTG-5,T,
26048,2019,TX,Topaz Generating,CTG-6,T,
26049,2019,TX,Topaz Generating,CTG-7,T,
26050,2019,TX,Topaz Generating,CTG-8,T,
26051,2019,TX,Topaz Generating,CTG-9,T,
26052,2019,TX,Topaz Generating,CTG10,T,
26053,2019,TX,"Torrecillas Wind Energy, LLC",TWE,OP,"966,586"
26054,2019,TX,Toyota HQ Plan,TOYHQ,OP,"12,118"
26055,2019,TX,TP 4,1,OP,"10,831"
26056,2019,TX,"TPE Whitney Solar, LLC",TXWHT,OP,"22,101"
26057,2019,TX,Tradinghouse,CT1,CN,
26058,2019,TX,Tradinghouse,CT2,CN,
26059,2019,TX,Trent Wind Farm LP,WTG1,OP,"580,089"
26060,2019,TX,TREX US Green Holly,705,L,
26061,2019,TX,TREX US Green Holly,705-S,L,
26062,2019,TX,TREX US Red Holly,701,L,
26063,2019,TX,TREX US Red Holly,701-S,L,
26064,2019,TX,Trinidad (TX),6,OP,"65,586"
26065,2019,TX,Trinidad (TX),D1,OP,0
26066,2019,TX,Trinidad (TX),D2,OP,0
26067,2019,TX,Trinity Hills,1,OP,"246,535"
26068,2019,TX,Tri-Tip Wind (9) LLC,1,OP,"19,765"
26069,2019,TX,Turbine,1,CN,
26070,2019,TX,Turkey Track Wind Energy LLC,1,OP,"440,277"
26071,2019,TX,TX Hereford Wind,GEN1,OP,"750,660"
26072,2019,TX,TX Jumbo Road Wind,JRWND,OP,"995,277"
26073,2019,TX,TX17 Nickel Prairie Storage,TX17,P,
26074,2019,TX,TX18 Cottage Meadow Storage,TX18,P,
26075,2019,TX,TXU Sweetwater Generating Plant,GT01,RE,
26076,2019,TX,TXU Sweetwater Generating Plant,GT02,RE,
26077,2019,TX,TXU Sweetwater Generating Plant,GT03,RE,
26078,2019,TX,TXU Sweetwater Generating Plant,STG1,RE,
26079,2019,TX,Ty Cooke,1,OA,0
26080,2019,TX,Ty Cooke,2,OA,0
26081,2019,TX,Ty Cooke,GT2,OP,0
26082,2019,TX,Ty Cooke,GT3,OA,0
26083,2019,TX,Ty Cooke,GT1,RE,
26084,2019,TX,"Tyler Bluff Wind Project, LLC",GEN1,OP,"409,818"
26085,2019,TX,UL Advanced Wind Turbine Test Facility,MT-1,OP,182
26086,2019,TX,UL Advanced Wind Turbine Test Facility,UT-1,OP,"6,198"
26087,2019,TX,Union Carbide Seadrift Cogen,GE10,OP,"54,430"
26088,2019,TX,Union Carbide Seadrift Cogen,GE11,OP,"239,242"
26089,2019,TX,Union Carbide Seadrift Cogen,GEN5,OP,"58,497"
26090,2019,TX,Union Carbide Seadrift Cogen,GEN6,OP,"171,722"
26091,2019,TX,Union Carbide Seadrift Cogen,GEN7,OP,"5,330"
26092,2019,TX,Union Carbide Seadrift Cogen,GEN8,OP,"154,751"
26093,2019,TX,Union Carbide Seadrift Cogen,GEN9,OP,"53,557"
26094,2019,TX,Union Carbide Seadrift Cogen,IGT,OP,0
26095,2019,TX,Union Valley Energy Center,CTG-1,IP,
26096,2019,TX,Union Valley Energy Center,CTG-2,IP,
26097,2019,TX,Union Valley Energy Center,CTG-3,IP,
26098,2019,TX,University of Texas at Dallas,GEN1,RE,0
26099,2019,TX,Upton County Solar,UCTX,OP,"403,654"
26100,2019,TX,V H Braunig,1,OP,"194,983"
26101,2019,TX,V H Braunig,2,OP,"134,405"
26102,2019,TX,V H Braunig,3,OP,"534,270"
26103,2019,TX,V H Braunig,5,OP,"39,081"
26104,2019,TX,V H Braunig,6,OP,"39,081"
26105,2019,TX,V H Braunig,7,OP,"39,081"
26106,2019,TX,V H Braunig,8,OP,"39,081"
26107,2019,TX,V H Braunig,1,OP,"1,057,834"
26108,2019,TX,V H Braunig,2,OP,"1,057,834"
26109,2019,TX,V H Braunig,3,OP,"1,257,150"
26110,2019,TX,Valero Refinery Corpus Christi East,GEN1,RE,
26111,2019,TX,Valero Refinery Corpus Christi East,GEN2,RE,
26112,2019,TX,Valero Refinery Corpus Christi West,PRU,OP,26
26113,2019,TX,Valero Refinery Corpus Christi West,TG1,OP,"97,201"
26114,2019,TX,Valero Refinery Corpus Christi West,TG2,OP,"93,757"
26115,2019,TX,Valero Refinery Corpus Christi West,TG3,RE,
26116,2019,TX,Van Alstyne Energy Center,CTG-1,IP,
26117,2019,TX,Van Alstyne Energy Center,CTG-2,IP,
26118,2019,TX,Van Alstyne Energy Center,CTG-3,IP,
26119,2019,TX,Victoria,5,OP,"468,869"
26120,2019,TX,Victoria,7,OP,"792,107"
26121,2019,TX,Victoria,4,RE,
26122,2019,TX,Victoria,6,RE,
26123,2019,TX,Victoria City Power LLC,VC-1,TS,659
26124,2019,TX,Victoria City Power LLC,VC-2,TS,659
26125,2019,TX,Victoria Port Power II LLC,VP2-1,T,
26126,2019,TX,Victoria Port Power II LLC,VP2-2,T,
26127,2019,TX,Victoria Port Power LLC,VP-1,OP,"21,979"
26128,2019,TX,Victoria Port Power LLC,VP-2,OP,"21,979"
26129,2019,TX,Victoria Texas Plant,GEN1,OP,"505,437"
26130,2019,TX,Village Creek Water Reclamation Facility,SD1,SB,0
26131,2019,TX,Village Creek Water Reclamation Facility,SD2,SB,0
26132,2019,TX,Village Creek Water Reclamation Facility,TG1,OP,"17,576"
26133,2019,TX,Village Creek Water Reclamation Facility,TG2,OP,"17,576"
26134,2019,TX,Village Creek Water Reclamation Facility,3,RE,
26135,2019,TX,W A Parish,1,OP,"169,521"
26136,2019,TX,W A Parish,2,OP,"138,245"
26137,2019,TX,W A Parish,3,OP,"202,130"
26138,2019,TX,W A Parish,4,OP,"533,111"
26139,2019,TX,W A Parish,5,OP,"2,908,535"
26140,2019,TX,W A Parish,6,OP,"3,285,006"
26141,2019,TX,W A Parish,7,OP,"3,130,721"
26142,2019,TX,W A Parish,8,OP,"3,959,824"
26143,2019,TX,W A Parish,GT1,OP,"1,125"
26144,2019,TX,W B Tuttle,1,RE,
26145,2019,TX,W B Tuttle,2,RE,
26146,2019,TX,W B Tuttle,3,RE,
26147,2019,TX,W B Tuttle,4,RE,
26148,2019,TX,W.A. Parish Carbon Capture Plant,GT2,OP,"343,230"
26149,2019,TX,Wagyu,1215,V,
26150,2019,TX,Wake Wind Energy Center,1,OP,"655,824"
26151,2019,TX,Wake Wind Energy Center,2,IP,"318,608"
26152,2019,TX,Wake Wind Energy Center,3,IP,"155,736"
26153,2019,TX,Walnut Springs Solar,GEN1,OP,"11,921"
26154,2019,TX,Wasson CO2 Removal Plant,GEN1,OP,"152,499"
26155,2019,TX,Water Valley Wind Energy,WWE1,P,
26156,2019,TX,Webberville Solar Project,AES1,OP,"56,483"
26157,2019,TX,Webster,3,RE,
26158,2019,TX,Webster,GT1,RE,
26159,2019,TX,Welsh,1,OP,"2,276,225"
26160,2019,TX,Welsh,3,OP,"2,268,469"
26161,2019,TX,Welsh,2,RE,
26162,2019,TX,West Moore Solar,GEN1,CN,
26163,2019,TX,West Moore Solar II,GEN1,OP,"8,422"
26164,2019,TX,West of the Pecos Solar,WOTP1,OP,"5,765"
26165,2019,TX,West Raymond Wind Farm LLC,WRAYM,U,
26166,2019,TX,West Texas Wind Energy LLC,1,RE,"36,698"
26167,2019,TX,Westhollow Technology Center,1,OA,"4,508"
26168,2019,TX,WestRock (TX),GEN1,OP,"54,605"
26169,2019,TX,WestRock (TX),GEN2,OP,"246,483"
26170,2019,TX,WestRock (TX),GEN3,OP,"147,648"
26171,2019,TX,Westside Landfill Gas Recovery,GEN1,OP,"12,177"
26172,2019,TX,Westside Landfill Gas Recovery,GEN2,OP,"12,177"
26173,2019,TX,Westside Landfill Gas Recovery,GEN3,RE,
26174,2019,TX,Whirlwind Energy Center,WEC,OP,"202,291"
26175,2019,TX,White Camp Solar,WCAMP,P,
26176,2019,TX,Whitesboro Solar,GEN1,OP,"11,018"
26177,2019,TX,Whitesboro Solar II,GEN1,OP,"10,998"
26178,2019,TX,Whitetail,1,OP,"252,964"
26179,2019,TX,Whitewright Solar,GEN1,OP,"21,745"
26180,2019,TX,Whitney,1,OP,0
26181,2019,TX,Whitney,2,OP,0
26182,2019,TX,Wildcat Creek Wind Farm LLC,WCCWF,L,
26183,2019,TX,Wildcat Ranch Wind Project,WT,OP,"661,780"
26184,2019,TX,Wildorado Wind LLC,1,OP,"441,215"
26185,2019,TX,Wilkes,1,OP,"282,714"
26186,2019,TX,Wilkes,2,OP,"157,382"
26187,2019,TX,Wilkes,3,OP,"190,816"
26188,2019,TX,"Williams Solar, LLC",PV1,P,
26189,2019,TX,Willow Springs Wind Farm,WSPWF,OP,"958,805"
26190,2019,TX,Winchester Power Park,CGT1,OP,"11,531"
26191,2019,TX,Winchester Power Park,CGT2,OP,"11,531"
26192,2019,TX,Winchester Power Park,CGT3,OP,"11,531"
26193,2019,TX,Winchester Power Park,CGT4,OP,"11,531"
26194,2019,TX,Windthorst-2,WND2,OP,"231,729"
26195,2019,TX,Wise County Power LLC,GT1,OP,"922,707"
26196,2019,TX,Wise County Power LLC,GT2,OP,"864,961"
26197,2019,TX,Wise County Power LLC,ST1,OP,"1,053,466"
26198,2019,TX,Wolf Hollow I LP,CTG1,OP,"718,279"
26199,2019,TX,Wolf Hollow I LP,CTG2,OP,"748,730"
26200,2019,TX,Wolf Hollow I LP,ST,OP,"825,125"
26201,2019,TX,Wolf Hollow II,CGT4,OP,"2,086,822"
26202,2019,TX,Wolf Hollow II,CGT5,OP,"2,143,623"
26203,2019,TX,Wolf Hollow II,STG6,OP,"2,168,604"
26204,2019,TX,Wolf Ridge Wind,1,OP,"322,399"
26205,2019,TX,Woodall Gas Plant,GEN1,OP,"8,419"
26206,2019,TX,Woodall Gas Plant,GEN2,OP,"8,419"
26207,2019,TX,Woodall Gas Plant,GEN3,OP,"8,419"
26208,2019,TX,Woodville Renewable Power Project,G1,OS,0
26209,2019,TX,Woodward Mountain I,1,OP,"150,969"
26210,2019,TX,Woodward Mountain II,1,OP,"143,604"
26211,2019,TX,Works 4,L1G,SB,47
26212,2019,TX,Works 4,L1PG,SB,21
26213,2019,TX,Works 4,L2G,SB,47
26214,2019,TX,Works 4,L2PG,RE,
26215,2019,TX,Yates Gas Plant,GEN1,OP,"5,176"
26216,2019,TX,Yates Gas Plant,GEN2,OP,"5,176"
26217,2019,TX,Yellow Jacket,GEN1,OP,"9,210"
26218,2019,UT,Bartholomew,2,OP,"2,307"
26219,2019,UT,Bartholomew,1,RE,
26220,2019,UT,Beryl Solar Plant,BSP1,OP,"5,648"
26221,2019,UT,Bloomington Power Plant,1,OP,0
26222,2019,UT,Bloomington Power Plant,2,OP,0
26223,2019,UT,Bloomington Power Plant,3,OP,0
26224,2019,UT,Bloomington Power Plant,4,OP,0
26225,2019,UT,Bloomington Power Plant,5,OP,0
26226,2019,UT,Bloomington Power Plant,6,OP,0
26227,2019,UT,Bloomington Power Plant,7,RE,
26228,2019,UT,Bloomington Solar I,BLOOM,OP,"3,811"
26229,2019,UT,Blue Mountain Biogas,BMB N,OP,224
26230,2019,UT,Blue Mountain Biogas,BMB S,OP,224
26231,2019,UT,Blundell,1,OP,"78,928"
26232,2019,UT,Blundell,2,OP,"36,251"
26233,2019,UT,Blundell,3,CN,
26234,2019,UT,Bonanza,1,OP,"3,737,947"
26235,2019,UT,Bonanza,2,IP,0
26236,2019,UT,Boulder,1,OP,"8,409"
26237,2019,UT,Boulder,2,OP,"8,409"
26238,2019,UT,Boulder,3,OP,"8,409"
26239,2019,UT,Bountiful City,1A,OP,"2,759"
26240,2019,UT,Bountiful City,2A,OP,"6,685"
26241,2019,UT,Bountiful City,3A,OP,"6,685"
26242,2019,UT,Bountiful City,2,RE,
26243,2019,UT,Bountiful City,3,RE,
26244,2019,UT,Bountiful City,4,RE,
26245,2019,UT,Bountiful City,5,RE,
26246,2019,UT,Bountiful City,6,RE,
26247,2019,UT,Bountiful City,7,RE,
26248,2019,UT,Bountiful City,IC8,RE,
26249,2019,UT,Brigham City,1,OP,"2,807"
26250,2019,UT,Brigham City,2,OP,"2,807"
26251,2019,UT,Brigham City,8182,OP,"2,807"
26252,2019,UT,Buckhorn Solar Plant,BSP1,OP,"5,027"
26253,2019,UT,BYU Central Heating Plant,GEN1,OA,
26254,2019,UT,Carbon,1,RE,
26255,2019,UT,Carbon,2,RE,
26256,2019,UT,Causey,1,OP,"3,936"
26257,2019,UT,Causey,2,OP,"1,575"
26258,2019,UT,Cedar Valley Solar Plant,CVSP1,OP,"5,817"
26259,2019,UT,Central Energy Plant USU,TURBI,OP,"33,513"
26260,2019,UT,Clover Creek Solar,CLVR,P,
